service_id,vehicle_id,service_date,service_type,service_cost,warranty_claim,dealer_region
30373,1362,2026-02-22,Repair,8341,No,Delhi
30374,1977,2025-10-11,Repair,12219,Yes,Chennai
30375,160,2024-09-02,Minor,9295,Yes,Mumbai
30376,1802,2024-06-03,Repair,8929,Yes,Mumbai
30377,18,2025-05-14,Major,16403,No,Hyderabad
30378,603,2024-02-13,Repair,12706,Yes,Hyderabad
30379,855,2023-05-09,Repair,13275,No,Delhi
30380,1900,2025-01-19,Repair,11528,Yes,Delhi
30381,1675,2023-06-04,Minor,4893,Yes,Delhi
30382,483,2025-04-04,Major,13867,Yes,Delhi
30383,1633,2025-01-26,Minor,8960,No,Delhi
30384,816,2024-12-25,Repair,12477,Yes,Hyderabad
30385,1749,2025-05-22,Repair,12281,Yes,Chennai
30386,1080,2024-04-11,Major,14672,No,Mumbai
30387,1469,2025-12-03,Minor,10314,Yes,Mumbai
30388,1105,2025-06-13,Major,15597,Yes,Chennai
30389,1496,2025-04-03,Minor,9133,No,Hyderabad
30390,1671,2023-10-04,Major,13875,Yes,Bangalore
30391,1706,2025-06-11,Repair,14929,Yes,Chennai
30392,1652,2025-11-21,Repair,9188,No,Hyderabad
30393,725,2024-02-12,Minor,12297,No,Hyderabad
30394,276,2025-01-21,Repair,8416,No,Chennai
30395,1922,2024-08-09,Major,17711,No,Delhi
30396,1636,2024-01-23,Minor,7000,Yes,Hyderabad
30397,45,2025-08-23,Minor,9476,No,Bangalore
30398,491,2024-06-19,Major,13978,No,Mumbai
30399,1454,2023-10-10,Repair,14179,No,Bangalore
30400,205,2024-09-13,Repair,13114,No,Chennai
30401,1663,2025-06-16,Repair,11640,No,Bangalore
30402,1626,2024-03-09,Minor,6530,Yes,Bangalore
30403,553,2024-08-28,Repair,10293,No,Mumbai
30404,39,2023-05-11,Minor,5762,No,Hyderabad
30405,632,2025-10-11,Minor,8233,No,Bangalore
30406,29,2023-03-22,Minor,6749,No,Delhi
30407,1756,2024-12-19,Major,11505,No,Delhi
30408,1218,2025-01-19,Major,15645,Yes,Delhi
30409,1666,2024-09-11,Repair,11350,Yes,Delhi
30410,1697,2025-05-24,Major,13073,Yes,Chennai
30411,147,2024-01-29,Minor,12302,Yes,Bangalore
30412,898,2024-06-11,Major,15703,No,Delhi
30413,1520,2025-03-12,Major,16975,No,Mumbai
30414,180,2023-06-01,Minor,9292,Yes,Chennai
30415,416,2025-07-28,Minor,8217,Yes,Bangalore
30416,1200,2023-12-11,Repair,11706,Yes,Hyderabad
30417,1184,2023-03-05,Major,13702,Yes,Mumbai
30418,220,2023-10-22,Minor,5489,No,Bangalore
30419,274,2025-05-07,Repair,13307,No,Delhi
30420,1615,2025-03-16,Major,14196,Yes,Bangalore
30421,532,2024-06-01,Minor,5900,Yes,Bangalore
30422,1451,2024-01-29,Major,12045,Yes,Bangalore
30423,1717,2025-06-23,Minor,12158,Yes,Delhi
30424,1434,2023-03-21,Major,14205,Yes,Mumbai
30425,448,2025-06-04,Minor,10949,Yes,Chennai
30426,155,2025-12-20,Minor,5096,Yes,Delhi
30427,1537,2023-04-05,Repair,14102,Yes,Mumbai
30428,74,2025-10-11,Minor,11286,No,Mumbai
30429,1315,2024-02-11,Repair,8212,Yes,Delhi
30430,405,2023-12-29,Minor,8969,No,Mumbai
30431,1331,2023-06-08,Major,17407,Yes,Bangalore
30432,666,2024-11-27,Minor,9489,Yes,Bangalore
30433,514,2023-05-06,Major,14325,No,Bangalore
30434,1443,2025-01-18,Repair,12318,Yes,Hyderabad
30435,1048,2025-07-17,Major,15006,No,Chennai
30436,1772,2025-07-23,Minor,8831,Yes,Mumbai
30437,1798,2024-01-04,Repair,8972,Yes,Mumbai
30438,244,2023-09-10,Minor,9825,No,Bangalore
30439,244,2023-05-16,Minor,9669,Yes,Chennai
30440,1542,2024-10-11,Repair,12236,No,Hyderabad
30441,717,2023-09-02,Major,15656,Yes,Bangalore
30442,1096,2024-10-30,Minor,8048,Yes,Hyderabad
30443,1377,2026-01-09,Major,17676,No,Delhi
30444,1176,2025-03-08,Repair,9746,Yes,Delhi
30445,1194,2023-12-23,Major,15335,Yes,Bangalore
30446,501,2023-09-04,Repair,9279,Yes,Chennai
30447,1683,2024-08-14,Major,15715,No,Bangalore
30448,1799,2025-01-02,Major,12119,No,Bangalore
30449,744,2024-05-23,Minor,6196,Yes,Chennai
30450,202,2023-10-09,Major,13912,No,Mumbai
30451,82,2023-09-29,Major,16013,No,Chennai
30452,942,2024-07-10,Major,16444,Yes,Bangalore
30453,1458,2024-11-05,Major,12180,No,Chennai
30454,1786,2025-03-30,Major,14673,Yes,Chennai
30455,1063,2025-01-10,Repair,7937,Yes,Delhi
30456,1706,2024-11-09,Major,18693,Yes,Delhi
30457,263,2023-12-12,Major,15920,No,Chennai
30458,218,2024-12-14,Minor,9349,Yes,Bangalore
30459,1628,2023-06-20,Minor,9498,Yes,Delhi
30460,281,2025-03-21,Major,13691,No,Hyderabad
30461,1645,2025-03-27,Repair,11989,Yes,Mumbai
30462,1941,2025-09-08,Repair,13514,No,Chennai
30463,496,2023-04-21,Minor,6564,No,Mumbai
30464,1182,2025-11-07,Minor,9144,Yes,Chennai
30465,1025,2023-07-18,Repair,11441,No,Hyderabad
30466,207,2023-04-10,Repair,8596,No,Delhi
30467,783,2023-05-09,Repair,10359,No,Chennai
30468,1164,2024-03-23,Repair,13600,No,Delhi
30469,1611,2023-07-01,Major,12427,Yes,Chennai
30470,90,2025-11-13,Major,16154,Yes,Delhi
30471,1929,2025-01-15,Minor,9068,Yes,Bangalore
30472,1689,2023-08-17,Major,15127,Yes,Delhi
30473,75,2023-10-30,Minor,12054,Yes,Mumbai
30474,1835,2026-02-04,Repair,11900,Yes,Chennai
30475,1754,2024-10-17,Minor,11981,No,Delhi
30476,945,2025-08-25,Minor,9311,Yes,Mumbai
30477,1905,2024-05-15,Minor,10444,No,Hyderabad
30478,1298,2024-08-26,Repair,10408,No,Delhi
30479,880,2024-07-20,Major,16640,No,Mumbai
30480,1666,2024-06-20,Major,15085,Yes,Delhi
30481,736,2025-08-29,Major,16808,No,Chennai
30482,800,2025-11-04,Major,17948,No,Bangalore
30483,1773,2023-04-02,Minor,5313,Yes,Delhi
30484,662,2025-01-20,Repair,7995,Yes,Chennai
30485,1825,2024-08-27,Major,15934,Yes,Chennai
30486,1686,2023-08-22,Major,13574,Yes,Delhi
30487,1629,2023-07-13,Repair,9982,Yes,Hyderabad
30488,1554,2025-10-30,Minor,6869,No,Chennai
30489,452,2023-06-13,Repair,11291,Yes,Mumbai
30490,1620,2025-05-03,Minor,10126,Yes,Chennai
30491,998,2023-10-19,Repair,12656,No,Chennai
30492,192,2023-12-04,Repair,13399,Yes,Mumbai
30493,960,2025-05-17,Repair,9793,Yes,Mumbai
30494,102,2024-01-18,Repair,12780,No,Delhi
30495,1612,2025-08-11,Major,13940,No,Chennai
30496,1192,2026-02-01,Major,17468,No,Chennai
30497,755,2026-01-10,Major,12611,Yes,Mumbai
30498,473,2024-11-08,Minor,6375,Yes,Bangalore
30499,1307,2024-01-10,Repair,12165,No,Delhi
30500,532,2023-12-15,Repair,9072,No,Hyderabad
30501,406,2023-11-09,Repair,7869,Yes,Bangalore
30502,812,2023-10-11,Repair,14435,No,Bangalore
30503,1554,2023-04-08,Major,13681,No,Bangalore
30504,816,2024-09-08,Repair,11849,No,Bangalore
30505,1799,2023-03-29,Minor,5498,Yes,Delhi
30506,265,2023-10-20,Minor,9242,Yes,Mumbai
30507,1872,2023-04-17,Major,18493,Yes,Delhi
30508,927,2024-01-18,Minor,10481,Yes,Chennai
30509,1831,2025-02-15,Major,13943,Yes,Chennai
30510,1250,2023-03-31,Repair,9922,No,Mumbai
30511,73,2024-10-21,Minor,5653,Yes,Hyderabad
30512,1683,2025-12-19,Minor,8881,No,Hyderabad
30513,942,2024-12-29,Minor,8804,Yes,Delhi
30514,1283,2023-02-27,Minor,9957,No,Delhi
30515,238,2023-03-10,Repair,13794,Yes,Delhi
30516,1840,2024-09-05,Repair,12908,No,Chennai
30517,896,2023-03-10,Major,17097,Yes,Bangalore
30518,837,2023-09-23,Repair,12428,No,Delhi
30519,895,2024-11-17,Minor,7878,No,Chennai
30520,588,2024-07-14,Repair,8964,Yes,Mumbai
30521,1083,2023-07-20,Minor,11006,Yes,Mumbai
30522,1060,2024-02-06,Repair,10826,No,Hyderabad
30523,766,2025-03-11,Major,15449,No,Chennai
30524,167,2025-09-22,Minor,10591,Yes,Bangalore
30525,803,2024-11-23,Repair,12595,Yes,Delhi
30526,624,2024-09-12,Major,19926,No,Hyderabad
30527,306,2023-12-07,Minor,4698,Yes,Hyderabad
30528,1504,2024-12-07,Minor,6493,No,Hyderabad
30529,1028,2024-07-19,Repair,9276,No,Chennai
30530,1977,2025-07-25,Minor,8998,No,Hyderabad
30531,1716,2023-12-18,Major,14290,Yes,Chennai
30532,1457,2023-10-16,Repair,10619,Yes,Hyderabad
30533,309,2023-08-22,Major,17049,No,Bangalore
30534,672,2025-08-06,Major,19527,Yes,Bangalore
30535,1073,2023-07-26,Repair,13373,Yes,Mumbai
30536,1320,2024-11-27,Minor,9572,No,Mumbai
30537,1159,2023-03-01,Major,14742,No,Delhi
30538,1528,2023-12-02,Repair,11038,No,Mumbai
30539,1117,2025-12-02,Minor,7787,Yes,Delhi
30540,1796,2023-08-11,Repair,10559,Yes,Delhi
30541,1517,2024-11-05,Minor,10795,No,Bangalore
30542,301,2024-09-04,Repair,12982,Yes,Bangalore
30543,624,2024-11-18,Minor,12700,No,Mumbai
30544,1417,2025-08-18,Repair,8526,Yes,Chennai
30545,1263,2024-07-16,Major,13044,No,Chennai
30546,307,2024-12-06,Major,17817,No,Bangalore
30547,523,2024-08-20,Minor,12149,No,Mumbai
30548,860,2023-08-01,Repair,14913,Yes,Hyderabad
30549,1603,2024-03-14,Repair,14812,No,Delhi
30550,318,2023-06-02,Repair,10182,Yes,Bangalore
30551,1061,2024-01-06,Minor,5213,Yes,Chennai
30552,128,2023-10-07,Repair,12841,Yes,Bangalore
30553,809,2024-09-03,Repair,8384,No,Bangalore
30554,1170,2025-11-22,Repair,11160,Yes,Hyderabad
30555,470,2025-02-19,Major,17862,Yes,Hyderabad
30556,999,2025-02-07,Minor,7843,Yes,Hyderabad
30557,1664,2025-10-18,Major,14061,Yes,Hyderabad
30558,1599,2025-05-07,Minor,7893,Yes,Chennai
30559,1882,2025-08-06,Minor,11106,No,Mumbai
30560,1316,2025-02-04,Major,19208,Yes,Delhi
30561,729,2024-09-12,Major,14502,Yes,Delhi
30562,1525,2024-05-06,Minor,9483,Yes,Mumbai
30563,1483,2024-10-05,Minor,5482,No,Hyderabad
30564,455,2025-04-24,Repair,13872,No,Mumbai
30565,1191,2024-05-18,Major,16616,No,Chennai
30566,1008,2023-11-18,Repair,12768,No,Bangalore
30567,1926,2025-01-22,Major,18409,Yes,Mumbai
30568,1497,2024-05-03,Minor,7594,No,Chennai
30569,1514,2025-12-11,Repair,8096,No,Hyderabad
30570,558,2025-09-11,Repair,9595,No,Delhi
30571,1429,2024-10-08,Major,16000,No,Delhi
30572,157,2024-05-01,Major,14468,Yes,Chennai
30573,1619,2023-12-22,Major,17628,No,Hyderabad
30574,278,2024-08-21,Major,16014,Yes,Delhi
30575,68,2024-11-18,Major,17346,No,Delhi
30576,261,2025-08-28,Minor,10117,No,Bangalore
30577,1023,2023-12-04,Repair,13668,Yes,Bangalore
30578,1796,2023-09-27,Minor,7720,No,Hyderabad
30579,559,2025-01-12,Minor,10016,Yes,Chennai
30580,754,2024-10-19,Repair,7948,Yes,Mumbai
30581,894,2025-12-20,Repair,11422,Yes,Bangalore
30582,226,2025-08-20,Minor,9924,Yes,Mumbai
30583,388,2025-08-07,Repair,11589,Yes,Delhi
30584,1853,2023-12-19,Repair,13245,Yes,Chennai
30585,316,2024-11-20,Major,19690,No,Delhi
30586,90,2025-09-24,Minor,9443,Yes,Mumbai
30587,365,2023-05-30,Minor,11742,No,Hyderabad
30588,1797,2023-03-21,Repair,13039,No,Delhi
30589,1736,2024-02-05,Repair,11637,No,Mumbai
30590,759,2024-07-13,Repair,11121,No,Mumbai
30591,1653,2023-03-01,Minor,6200,No,Chennai
30592,504,2025-09-14,Repair,12236,Yes,Hyderabad
30593,819,2024-02-13,Minor,6530,Yes,Chennai
30594,436,2024-02-13,Repair,12320,Yes,Delhi
30595,1885,2025-03-13,Minor,8925,Yes,Bangalore
30596,1813,2023-08-05,Repair,8052,No,Hyderabad
30597,565,2023-09-21,Major,13550,Yes,Mumbai
30598,1987,2025-04-02,Major,13532,No,Bangalore
30599,400,2024-04-17,Minor,7180,No,Mumbai
30600,954,2023-06-12,Minor,7528,No,Hyderabad
30601,1815,2023-03-11,Major,15183,Yes,Bangalore
30602,1641,2023-04-08,Minor,7997,Yes,Delhi
30603,872,2024-08-20,Repair,9182,Yes,Mumbai
30604,1161,2023-12-16,Repair,10772,No,Chennai
30605,1482,2025-09-11,Major,12268,Yes,Mumbai
30606,1469,2024-06-30,Minor,10362,Yes,Hyderabad
30607,1930,2023-06-05,Minor,7308,No,Bangalore
30608,915,2025-09-15,Minor,6373,Yes,Delhi
30609,601,2025-12-08,Minor,9486,Yes,Chennai
30610,1596,2024-11-30,Minor,6482,Yes,Bangalore
30611,700,2024-10-06,Minor,11726,No,Chennai
30612,966,2026-02-05,Major,14926,Yes,Delhi
30613,129,2024-01-13,Minor,6408,Yes,Bangalore
30614,1060,2024-03-14,Major,14573,No,Bangalore
30615,1855,2024-10-20,Repair,15316,Yes,Bangalore
30616,1771,2025-05-30,Minor,5678,Yes,Mumbai
30617,426,2023-03-01,Major,19469,No,Bangalore
30618,1567,2024-05-22,Major,14826,No,Chennai
30619,1230,2024-12-10,Minor,9919,No,Chennai
30620,362,2026-01-17,Minor,9364,Yes,Bangalore
30621,184,2024-07-09,Minor,10665,No,Chennai
30622,158,2025-08-13,Major,14724,Yes,Delhi
30623,1528,2024-09-05,Minor,7751,No,Delhi
30624,812,2023-08-29,Major,18891,Yes,Delhi
30625,1523,2025-03-01,Major,15188,Yes,Hyderabad
30626,719,2024-08-27,Repair,8814,No,Chennai
30627,232,2023-12-19,Major,14740,Yes,Chennai
30628,1607,2023-03-03,Major,12931,No,Mumbai
30629,1134,2025-07-27,Minor,5459,Yes,Delhi
30630,654,2024-08-25,Minor,10041,No,Chennai
30631,1694,2025-03-17,Major,13588,Yes,Hyderabad
30632,1581,2025-09-10,Minor,9313,No,Delhi
30633,1275,2023-06-22,Minor,9290,Yes,Bangalore
30634,1115,2023-05-29,Minor,4736,Yes,Mumbai
30635,1679,2023-06-12,Major,13900,No,Hyderabad
30636,1016,2024-10-19,Major,15961,No,Delhi
30637,285,2024-10-24,Major,12383,Yes,Hyderabad
30638,233,2024-03-19,Major,14491,Yes,Chennai
30639,691,2025-10-21,Major,11572,Yes,Chennai
30640,662,2024-04-06,Minor,5431,Yes,Delhi
30641,709,2023-07-26,Major,15954,Yes,Delhi
30642,1931,2025-07-12,Minor,9211,Yes,Chennai
30643,1106,2025-05-24,Minor,10483,Yes,Delhi
30644,1916,2023-12-27,Minor,6732,No,Delhi
30645,1118,2023-09-30,Repair,11581,Yes,Hyderabad
30646,1085,2024-01-26,Major,15300,No,Chennai
30647,543,2023-12-19,Minor,7450,Yes,Hyderabad
30648,819,2025-02-26,Repair,9741,Yes,Delhi
30649,214,2024-10-26,Minor,10678,Yes,Mumbai
30650,1377,2025-09-22,Repair,13445,Yes,Delhi
30651,1228,2023-10-01,Minor,7663,No,Chennai
30652,596,2025-07-14,Repair,8133,No,Hyderabad
30653,183,2025-09-15,Minor,10037,Yes,Bangalore
30654,1982,2024-10-20,Repair,14069,Yes,Delhi
30655,720,2024-06-02,Minor,4514,Yes,Bangalore
30656,1462,2024-10-03,Repair,10205,Yes,Bangalore
30657,1230,2025-11-14,Major,16854,Yes,Hyderabad
30658,347,2025-07-25,Repair,11683,Yes,Mumbai
30659,1802,2025-03-27,Minor,5185,Yes,Chennai
30660,235,2025-01-24,Minor,10690,Yes,Hyderabad
30661,138,2023-05-22,Major,19118,Yes,Chennai
30662,491,2024-02-16,Minor,6975,Yes,Bangalore
30663,1222,2025-04-03,Minor,5775,Yes,Hyderabad
30664,1376,2025-01-10,Repair,13236,No,Chennai
30665,1067,2025-03-09,Major,14394,No,Mumbai
30666,593,2023-04-10,Minor,9425,Yes,Delhi
30667,424,2025-12-03,Repair,9599,Yes,Chennai
30668,681,2025-02-03,Repair,11162,No,Mumbai
30669,1789,2025-02-05,Repair,11435,No,Mumbai
30670,511,2024-07-10,Major,14655,No,Mumbai
30671,1113,2025-07-12,Repair,10658,No,Chennai
30672,191,2025-05-14,Minor,10685,Yes,Mumbai
30673,802,2025-12-29,Minor,8556,No,Hyderabad
30674,996,2024-09-22,Minor,7589,No,Chennai
30675,283,2024-01-10,Repair,11864,No,Chennai
30676,423,2025-09-12,Minor,7774,Yes,Bangalore
30677,1504,2025-03-19,Repair,9240,No,Delhi
30678,827,2025-01-31,Minor,7392,No,Chennai
30679,1379,2026-01-11,Minor,6492,No,Chennai
30680,1526,2025-05-30,Major,15232,Yes,Mumbai
30681,82,2025-08-15,Minor,9470,Yes,Mumbai
30682,687,2025-03-03,Repair,10819,Yes,Delhi
30683,1422,2025-12-02,Minor,7435,Yes,Delhi
30684,387,2025-10-31,Major,16956,No,Bangalore
30685,969,2025-08-15,Major,14470,Yes,Bangalore
30686,1742,2025-12-27,Minor,6167,No,Delhi
30687,914,2025-10-17,Minor,6950,No,Hyderabad
30688,239,2025-09-23,Repair,10210,Yes,Delhi
30689,975,2024-05-22,Minor,7419,No,Mumbai
30690,1884,2025-05-08,Repair,13552,Yes,Chennai
30691,1137,2023-11-02,Minor,7355,No,Chennai
30692,46,2023-06-23,Repair,14712,No,Mumbai
30693,57,2023-05-15,Major,11613,Yes,Chennai
30694,1355,2023-08-17,Repair,11150,No,Chennai
30695,611,2025-02-13,Major,16276,No,Chennai
30696,86,2023-08-13,Major,12066,Yes,Delhi
30697,702,2025-03-26,Repair,12009,Yes,Hyderabad
30698,1174,2025-09-09,Minor,5537,Yes,Delhi
30699,675,2023-03-22,Minor,7101,Yes,Hyderabad
30700,549,2024-03-03,Major,14175,Yes,Delhi
30701,866,2025-12-24,Major,17828,Yes,Delhi
30702,1765,2024-12-06,Minor,8187,No,Delhi
30703,885,2025-08-07,Repair,12836,No,Mumbai
30704,147,2023-05-05,Minor,12377,Yes,Chennai
30705,1194,2024-03-16,Minor,7703,No,Mumbai
30706,59,2024-02-09,Minor,7539,No,Mumbai
30707,155,2024-11-10,Minor,5057,No,Delhi
30708,1994,2024-08-30,Major,12489,No,Mumbai
30709,1905,2026-01-31,Repair,13150,No,Hyderabad
30710,1803,2023-09-12,Minor,8787,Yes,Hyderabad
30711,1397,2023-08-31,Minor,9819,Yes,Hyderabad
30712,1058,2024-09-24,Major,14505,No,Bangalore
30713,523,2024-07-29,Major,18534,Yes,Bangalore
30714,1194,2024-04-09,Repair,11476,No,Mumbai
30715,723,2024-12-24,Repair,14162,Yes,Delhi
30716,290,2023-06-23,Major,13565,No,Delhi
30717,1706,2024-07-08,Minor,11591,Yes,Chennai
30718,1833,2023-03-21,Repair,12199,Yes,Chennai
30719,49,2024-02-19,Minor,6237,Yes,Delhi
30720,408,2024-07-02,Repair,10174,No,Bangalore
30721,452,2025-07-18,Minor,7912,No,Mumbai
30722,829,2025-02-19,Major,16923,Yes,Delhi
30723,466,2023-08-05,Major,19419,Yes,Chennai
30724,1009,2024-04-25,Major,13649,No,Chennai
30725,670,2025-06-24,Repair,14641,No,Chennai
30726,1347,2025-06-27,Minor,12201,Yes,Delhi
30727,1883,2023-06-06,Minor,9050,No,Bangalore
30728,614,2023-06-03,Repair,7551,Yes,Hyderabad
30729,737,2025-08-21,Minor,10156,No,Mumbai
30730,493,2024-08-12,Repair,13082,No,Bangalore
30731,568,2024-08-28,Minor,8631,No,Delhi
30732,1944,2025-10-25,Minor,8723,Yes,Bangalore
30733,1151,2025-11-19,Repair,9685,Yes,Bangalore
30734,316,2023-09-18,Repair,15225,Yes,Hyderabad
30735,1220,2025-04-24,Major,15728,Yes,Chennai
30736,957,2023-11-08,Major,13713,Yes,Delhi
30737,1908,2024-05-06,Minor,9633,No,Chennai
30738,527,2023-08-29,Repair,12138,No,Mumbai
30739,845,2025-05-04,Repair,11451,No,Chennai
30740,611,2025-09-29,Major,16196,Yes,Bangalore
30741,1117,2025-02-22,Repair,10563,No,Mumbai
30742,1904,2024-02-22,Major,15330,Yes,Chennai
30743,794,2023-09-18,Minor,10109,No,Hyderabad
30744,599,2025-10-28,Major,13939,Yes,Hyderabad
30745,701,2023-11-27,Repair,11270,No,Mumbai
30746,1542,2024-11-02,Repair,12798,Yes,Mumbai
30747,846,2025-11-02,Major,18039,No,Mumbai
30748,1665,2024-08-13,Minor,9309,Yes,Bangalore
30749,1446,2023-09-30,Minor,5957,Yes,Bangalore
30750,1778,2025-05-24,Repair,10346,No,Bangalore
30751,644,2023-07-26,Major,15952,Yes,Delhi
30752,1640,2025-05-10,Major,15903,No,Delhi
30753,1997,2023-04-06,Minor,7906,Yes,Chennai
30754,993,2023-10-24,Minor,10409,No,Bangalore
30755,1748,2025-06-26,Repair,14321,No,Hyderabad
30756,786,2024-06-22,Minor,8332,No,Bangalore
30757,1494,2023-12-05,Minor,9486,Yes,Mumbai
30758,1404,2025-12-08,Repair,10048,Yes,Mumbai
30759,1071,2026-02-01,Repair,12969,No,Hyderabad
30760,1551,2024-06-22,Repair,11003,Yes,Mumbai
30761,986,2023-07-06,Minor,10151,Yes,Bangalore
30762,706,2025-10-22,Minor,6618,Yes,Bangalore
30763,1884,2025-09-01,Repair,13974,Yes,Delhi
30764,220,2026-01-16,Major,11637,No,Mumbai
30765,127,2024-09-11,Minor,7314,No,Hyderabad
30766,1898,2025-07-10,Minor,9363,No,Chennai
30767,1686,2024-10-20,Repair,9811,No,Chennai
30768,570,2024-03-22,Repair,7562,No,Bangalore
30769,386,2025-08-15,Minor,7642,Yes,Delhi
30770,1375,2024-07-20,Major,14908,No,Mumbai
30771,744,2024-10-20,Minor,5530,No,Bangalore
30772,924,2023-06-18,Repair,9119,No,Mumbai
30773,207,2023-07-01,Repair,8975,Yes,Hyderabad
30774,1,2023-09-27,Repair,10636,Yes,Hyderabad
30775,729,2025-10-29,Major,14552,Yes,Delhi
30776,1366,2024-01-07,Minor,5451,No,Mumbai
30777,227,2024-01-30,Minor,10201,No,Delhi
30778,1852,2026-01-09,Major,13130,No,Mumbai
30779,1313,2025-11-11,Repair,12877,No,Mumbai
30780,1669,2024-04-27,Minor,7448,No,Hyderabad
30781,1230,2024-04-09,Repair,12203,No,Delhi
30782,255,2024-12-22,Major,17974,No,Bangalore
30783,1006,2023-05-05,Minor,6895,No,Bangalore
30784,1050,2024-01-18,Major,12094,Yes,Bangalore
30785,1896,2024-07-05,Repair,13341,Yes,Chennai
30786,79,2023-05-17,Minor,6444,Yes,Chennai
30787,39,2025-08-13,Repair,8979,Yes,Mumbai
30788,252,2026-01-30,Repair,8707,No,Bangalore
30789,34,2025-11-03,Minor,8536,No,Hyderabad
30790,966,2024-08-31,Major,14668,No,Delhi
30791,1774,2023-06-01,Minor,6964,No,Delhi
30792,234,2024-12-02,Major,13735,Yes,Mumbai
30793,889,2023-10-22,Major,12504,Yes,Hyderabad
30794,16,2024-01-24,Major,12992,Yes,Mumbai
30795,682,2025-12-02,Major,17445,Yes,Chennai
30796,1018,2023-10-17,Major,16133,Yes,Hyderabad
30797,869,2026-02-11,Major,18498,Yes,Bangalore
30798,44,2023-03-15,Major,17943,No,Mumbai
30799,272,2025-02-19,Minor,10990,No,Mumbai
30800,1721,2023-08-14,Repair,13405,Yes,Hyderabad
30801,1628,2025-07-08,Minor,8543,No,Delhi
30802,1788,2024-10-13,Minor,10377,No,Mumbai
30803,1520,2024-03-13,Minor,9313,No,Bangalore
30804,1557,2023-05-22,Major,11586,Yes,Delhi
30805,1414,2023-08-15,Minor,7024,No,Chennai
30806,1585,2024-10-24,Minor,10042,No,Delhi
30807,1,2024-03-20,Major,15435,Yes,Bangalore
30808,635,2025-12-29,Repair,13962,Yes,Mumbai
30809,64,2023-04-22,Repair,11279,No,Mumbai
30810,738,2024-03-14,Repair,9960,No,Delhi
30811,125,2026-01-06,Major,14540,No,Bangalore
30812,278,2023-11-04,Minor,9681,Yes,Chennai
30813,834,2025-07-11,Repair,9555,Yes,Bangalore
30814,1076,2023-12-10,Repair,13962,No,Hyderabad
30815,622,2023-03-16,Minor,9167,Yes,Bangalore
30816,766,2024-12-19,Major,15162,No,Bangalore
30817,1090,2025-01-26,Major,15387,No,Bangalore
30818,1640,2024-09-16,Minor,8995,Yes,Hyderabad
30819,559,2024-11-01,Repair,12634,No,Chennai
30820,1270,2025-02-20,Minor,6338,No,Hyderabad
30821,360,2024-09-24,Minor,9785,Yes,Mumbai
30822,1393,2024-11-15,Minor,7820,No,Delhi
30823,372,2025-02-09,Repair,9761,No,Hyderabad
30824,1291,2026-01-29,Repair,11796,Yes,Mumbai
30825,101,2024-11-10,Minor,6984,No,Bangalore
30826,1102,2025-11-03,Major,16945,Yes,Chennai
30827,238,2025-05-12,Major,18380,Yes,Chennai
30828,1945,2025-05-08,Minor,5585,Yes,Chennai
30829,1676,2025-03-08,Repair,11120,Yes,Hyderabad
30830,1987,2025-10-19,Major,13326,Yes,Delhi
30831,1634,2024-12-18,Minor,7992,Yes,Mumbai
30832,131,2025-08-09,Repair,14621,Yes,Bangalore
30833,355,2023-03-25,Major,13394,Yes,Bangalore
30834,1027,2023-08-14,Major,12560,Yes,Chennai
30835,1827,2024-03-07,Major,12285,Yes,Hyderabad
30836,618,2024-12-21,Repair,8313,Yes,Hyderabad
30837,1176,2024-11-13,Minor,6838,Yes,Mumbai
30838,248,2023-06-16,Minor,7723,No,Delhi
30839,72,2023-06-27,Major,14924,Yes,Delhi
30840,248,2024-04-28,Repair,10480,No,Mumbai
30841,1579,2025-01-26,Minor,6172,No,Chennai
30842,1959,2023-11-26,Minor,10115,No,Bangalore
30843,124,2023-03-13,Repair,8101,Yes,Chennai
30844,805,2024-11-07,Repair,10492,No,Chennai
30845,1078,2024-07-05,Major,16385,Yes,Mumbai
30846,955,2023-07-19,Minor,9725,No,Delhi
30847,914,2024-01-28,Repair,10003,No,Delhi
30848,1408,2023-05-15,Major,16247,No,Delhi
30849,1785,2024-01-15,Minor,8181,No,Bangalore
30850,1713,2025-12-10,Repair,12413,Yes,Delhi
30851,1167,2025-12-25,Major,19097,Yes,Delhi
30852,495,2024-08-24,Repair,10948,No,Hyderabad
30853,1527,2025-03-13,Major,15118,No,Mumbai
30854,862,2023-11-10,Major,13688,No,Mumbai
30855,1715,2023-09-19,Minor,7224,Yes,Hyderabad
30856,448,2026-02-13,Repair,13982,No,Chennai
30857,1688,2024-07-31,Major,11945,No,Delhi
30858,1830,2024-05-25,Repair,8029,No,Bangalore
30859,1889,2024-09-16,Major,17134,Yes,Chennai
30860,141,2023-08-27,Minor,8077,Yes,Bangalore
30861,1011,2024-05-18,Repair,8944,Yes,Delhi
30862,1536,2025-07-07,Major,13763,No,Hyderabad
30863,123,2024-08-07,Minor,9128,No,Delhi
30864,1635,2024-07-12,Major,12231,Yes,Delhi
30865,154,2024-09-29,Minor,9101,No,Delhi
30866,452,2024-07-14,Minor,8369,No,Hyderabad
30867,101,2025-07-09,Major,13931,Yes,Delhi
30868,1465,2025-06-23,Minor,9682,No,Hyderabad
30869,208,2025-03-10,Minor,7562,No,Chennai
30870,844,2024-05-09,Repair,12853,Yes,Mumbai
30871,156,2024-04-22,Major,14751,Yes,Hyderabad
